year,month,day,nao_index_cdas
1967,4,19,-0.23399999737739563
1967,4,20,-0.4429999887943268
1967,4,21,-0.6949999928474426
1967,4,22,-0.6949999928474426
1967,4,23,-0.29499998688697815
1967,4,24,0.2549999952316284
1967,4,25,0.609000027179718
1967,4,26,0.5320000052452087
1967,4,27,0.24500000476837158
1967,4,28,-0.4410000145435333
1967,4,29,-0.796999990940094
1967,4,30,-0.9810000061988831
1967,5,1,-1.2120000123977661
1967,5,2,-1.0470000505447388
1967,5,3,-1.1440000534057617
1967,5,4,-0.9160000085830688
1967,5,5,-0.6610000133514404
1967,5,6,-0.6320000290870667
1967,5,7,-1.0880000591278076
1967,5,8,-1.468999981880188
1967,5,9,-1.6799999475479126
1967,5,10,-1.6859999895095825
1967,5,11,-1.465000033378601
1967,5,12,-0.847000002861023
1967,5,13,-0.5400000214576721
1967,5,14,-0.3569999933242798
1967,5,15,-0.38100001215934753
1967,5,16,-0.34599998593330383
1967,5,17,-0.0729999989271164
1967,5,18,0.3540000021457672
1967,5,19,0.5860000252723694
1967,5,20,0.593999981880188
1967,5,21,0.4860000014305115
1967,5,22,0.39500001072883606
1967,5,23,0.24500000476837158
1967,5,24,0.05700000002980232
1967,5,25,-0.2639999985694885
1967,5,26,-0.4000000059604645
1967,5,27,-0.19599999487400055
1967,5,28,-0.26600000262260437
1967,5,29,-0.5920000076293945
1967,5,30,-0.8479999899864197
1967,5,31,-0.7490000128746033
1967,6,1,-0.32499998807907104
1967,6,2,0.4230000078678131
1967,6,3,0.7919999957084656
1967,6,4,0.8489999771118164
1967,6,5,0.7720000147819519
1967,6,6,0.8610000014305115
1967,6,7,0.7919999957084656
1967,6,8,0.7279999852180481
1967,6,9,0.6710000038146973
1967,6,10,0.7110000252723694
1967,6,11,0.6079999804496765
1967,6,12,0.2639999985694885
1967,6,13,-0.16099999845027924
1967,6,14,-0.1459999978542328
1967,6,15,0.33899998664855957
1967,6,16,0.6320000290870667
1967,6,17,0.8199999928474426
1967,6,18,1.2740000486373901
1967,6,19,1.4980000257492065
1967,6,20,1.434000015258789
1967,6,21,0.8889999985694885
1967,6,22,0.5270000100135803
1967,6,23,0.6589999794960022
1967,6,24,0.890999972820282
1967,6,25,0.921999990940094
1967,6,26,0.8259999752044678
1967,6,27,0.6740000247955322
1967,6,28,0.8370000123977661
1967,6,29,0.8740000128746033
1967,6,30,0.5600000023841858
1967,7,1,0.5139999985694885
1967,7,2,0.7279999852180481
1967,7,3,0.9459999799728394
1967,7,4,0.9459999799728394
1967,7,5,1.0130000114440918
1967,7,6,1.0779999494552612
1967,7,7,1.0679999589920044
1967,7,8,0.46000000834465027
1967,7,9,-0.11999999731779099
1967,7,10,-0.3160000145435333
1967,7,11,-0.21699999272823334
1967,7,12,0.0
1967,7,13,0.38199999928474426
1967,7,14,0.7129999995231628
1967,7,15,0.6669999957084656
1967,7,16,0.3499999940395355
1967,7,17,0.061000000685453415
1967,7,18,0.1770000010728836
1967,7,19,0.18400000035762787
1967,7,20,-0.20200000703334808
1967,7,21,-0.40299999713897705
1967,7,22,-0.28600001335144043
1967,7,23,-0.10599999874830246
1967,7,24,0.14399999380111694
1967,7,25,0.09000000357627869
1967,7,26,-0.16099999845027924
1967,7,27,-0.3700000047683716
1967,7,28,-0.3919999897480011
1967,7,29,-0.37299999594688416
1967,7,30,-0.3409999907016754
1967,7,31,-0.4779999852180481
1967,8,1,-0.8090000152587891
1967,8,2,-0.6800000071525574
1967,8,3,-0.3100000023841858
1967,8,4,0.11699999868869781
1967,8,5,0.4169999957084656
1967,8,6,0.6010000109672546
1967,8,7,0.597000002861023
1967,8,8,0.5550000071525574
1967,8,9,0.878000020980835
1967,8,10,0.9169999957084656
1967,8,11,0.972000002861023
1967,8,12,0.9390000104904175
1967,8,13,1.0789999961853027
1967,8,14,1.1649999618530273
1967,8,15,1.2929999828338623
1967,8,16,1.2979999780654907
1967,8,17,1.0789999961853027
1967,8,18,0.8619999885559082
1967,8,19,0.6510000228881836
1967,8,20,0.453000009059906
1967,8,21,0.3149999976158142
1967,8,22,0.2709999978542328
1967,8,23,0.3449999988079071
1967,8,24,0.6269999742507935
1967,8,25,0.7210000157356262
1967,8,26,0.6039999723434448
1967,8,27,0.49000000953674316
1967,8,28,0.6100000143051147
1967,8,29,1.1069999933242798
1967,8,30,1.4220000505447388
1967,8,31,1.3940000534057617
1967,9,1,1.3600000143051147
1967,9,2,1.284999966621399
1967,9,3,0.9710000157356262
1967,9,4,1.0980000495910645
1967,9,5,1.1959999799728394
1967,9,6,0.9509999752044678
1967,9,7,0.9279999732971191
1967,9,8,0.8019999861717224
1967,9,9,0.675000011920929
1967,9,10,0.7609999775886536
1967,9,11,0.9769999980926514
1967,9,12,0.9290000200271606
1967,9,13,0.7689999938011169
1967,9,14,0.625
1967,9,15,0.4490000009536743
1967,9,16,0.6919999718666077
1967,9,17,0.828000009059906
1967,9,18,0.7120000123977661
1967,9,19,0.5950000286102295
1967,9,20,0.7630000114440918
1967,9,21,0.5669999718666077
1967,9,22,0.2409999966621399
1967,9,23,0.10700000077486038
1967,9,24,-0.39399999380111694
1967,9,25,-0.6970000267028809
1967,9,26,-1.0570000410079956
1967,9,27,-1.031999945640564
1967,9,28,-0.6579999923706055
1967,9,29,-0.08299999684095383
1967,9,30,0.13500000536441803
1967,10,1,0.4620000123977661
1967,10,2,0.8489999771118164
1967,10,3,0.9850000143051147
1967,10,4,0.7789999842643738
1967,10,5,0.5889999866485596
1967,10,6,0.3610000014305115
1967,10,7,0.14100000262260437
1967,10,8,-0.38999998569488525
1967,10,9,-0.6029999852180481
1967,10,10,-0.42399999499320984
1967,10,11,-0.4000000059604645
1967,10,12,-0.11800000071525574
1967,10,13,0.08699999749660492
1967,10,14,-0.14800000190734863
1967,10,15,-0.1589999943971634
1967,10,16,0.25699999928474426
1967,10,17,0.5199999809265137
1967,10,18,0.3009999990463257
1967,10,19,-0.0949999988079071
1967,10,20,-0.1979999989271164
1967,10,21,0.3619999885559082
1967,10,22,0.6539999842643738
1967,10,23,0.44600000977516174
1967,10,24,0.28999999165534973
1967,10,25,-0.05000000074505806
1967,10,26,-0.34700000286102295
1967,10,27,-0.593999981880188
1967,10,28,-0.5149999856948853
1967,10,29,-0.48399999737739563
1967,10,30,-0.6700000166893005
1967,10,31,-0.5040000081062317
1967,11,1,-0.20800000429153442
1967,11,2,-0.18400000035762787
1967,11,3,-0.3070000112056732
1967,11,4,-0.25999999046325684
1967,11,5,-0.22699999809265137
1967,11,6,-0.28700000047683716
1967,11,7,0.019999999552965164
1967,11,8,0.49900001287460327
1967,11,9,0.46799999475479126
1967,11,10,0.5289999842643738
1967,11,11,0.5529999732971191
1967,11,12,0.3190000057220459
1967,11,13,0.06499999761581421
1967,11,14,-0.24799999594688416
1967,11,15,-0.10100000351667404
1967,11,16,0.5109999775886536
1967,11,17,0.746999979019165
1967,11,18,0.6470000147819519
1967,11,19,0.7860000133514404
1967,11,20,0.8529999852180481
1967,11,21,0.8610000014305115
1967,11,22,0.8370000123977661
1967,11,23,0.6430000066757202
1967,11,24,0.2630000114440918
1967,11,25,0.16099999845027924
1967,11,26,0.5879999995231628
1967,11,27,0.9340000152587891
1967,11,28,1.2669999599456787
1967,11,29,1.3389999866485596
1967,11,30,1.1959999799728394
1967,12,1,1.4240000247955322
1967,12,2,1.3279999494552612
1967,12,3,1.7100000381469727
1967,12,4,1.7580000162124634
1967,12,5,1.4980000257492065
1967,12,6,1.1019999980926514
1967,12,7,0.5180000066757202
1967,12,8,-0.08500000089406967
1967,12,9,-0.46399998664855957
1967,12,10,-0.9269999861717224
1967,12,11,-1.1660000085830688
1967,12,12,-1.340000033378601
1967,12,13,-1.434999942779541
1967,12,14,-0.9649999737739563
1967,12,15,-0.9049999713897705
1967,12,16,-1.0290000438690186
1967,12,17,-0.9750000238418579
1967,12,18,-0.7590000033378601
1967,12,19,-0.5600000023841858
1967,12,20,-0.39100000262260437
1967,12,21,-0.17900000512599945
1967,12,22,0.12399999797344208
1967,12,23,0.6639999747276306
1967,12,24,0.6880000233650208
1967,12,25,0.24500000476837158
1967,12,26,-0.3610000014305115
1967,12,27,-0.6399999856948853
1967,12,28,-0.7210000157356262
1967,12,29,-0.6660000085830688
1967,12,30,-0.7680000066757202
1967,12,31,-0.8830000162124634
1968,1,1,-0.7099999785423279
1968,1,2,-0.6819999814033508
1968,1,3,-0.8740000128746033
1968,1,4,-0.7900000214576721
1968,1,5,-0.38100001215934753
1968,1,6,-0.34700000286102295
1968,1,7,-0.43799999356269836
1968,1,8,-0.41499999165534973
1968,1,9,-0.6449999809265137
1968,1,10,-0.6899999976158142
1968,1,11,-0.4729999899864197
1968,1,12,-0.16599999368190765
1968,1,13,0.1679999977350235
1968,1,14,0.3370000123977661
1968,1,15,0.054999999701976776
1968,1,16,0.125
1968,1,17,0.4519999921321869
1968,1,18,0.5479999780654907
1968,1,19,0.6119999885559082
1968,1,20,0.7110000252723694
1968,1,21,0.4650000035762787
1968,1,22,0.14300000667572021
1968,1,23,-0.07999999821186066
1968,1,24,-0.23199999332427979
1968,1,25,-0.2329999953508377
1968,1,26,-0.03999999910593033
1968,1,27,0.4300000071525574
1968,1,28,0.8669999837875366
1968,1,29,1.0859999656677246
1968,1,30,1.1039999723434448
1968,1,31,0.8899999856948853
1968,2,1,0.7910000085830688
1968,2,2,0.6959999799728394
1968,2,3,0.6320000290870667
1968,2,4,0.48899999260902405
1968,2,5,0.003000000026077032
1968,2,6,-0.3240000009536743
1968,2,7,-0.527999997138977
1968,2,8,-0.8009999990463257
1968,2,9,-0.9900000095367432
1968,2,10,-1.2230000495910645
1968,2,11,-1.3270000219345093
1968,2,12,-1.1200000047683716
1968,2,13,-0.7009999752044678
1968,2,14,-0.38999998569488525
1968,2,15,-0.33899998664855957
1968,2,16,-0.296999990940094
1968,2,17,-0.3140000104904175
1968,2,18,-0.4050000011920929
1968,2,19,-0.5979999899864197
1968,2,20,-0.8640000224113464
1968,2,21,-1.097000002861023
1968,2,22,-1.0180000066757202
1968,2,23,-0.6600000262260437
1968,2,24,-0.45100000500679016
1968,2,25,-0.38499999046325684
1968,2,26,-0.22699999809265137
1968,2,27,-0.04699999839067459
1968,2,28,0.16599999368190765
1968,2,29,0.4099999964237213
1968,3,1,0.2540000081062317
1968,3,2,-0.2070000022649765
1968,3,3,-0.13500000536441803
1968,3,4,0.05400000140070915
1968,3,5,-0.13899999856948853
1968,3,6,-0.32499998807907104
1968,3,7,-0.20900000631809235
1968,3,8,-0.2540000081062317
1968,3,9,-0.37599998712539673
1968,3,10,-0.4090000092983246
1968,3,11,-0.07800000160932541
1968,3,12,0.1770000010728836
1968,3,13,0.5230000019073486
1968,3,14,0.753000020980835
1968,3,15,0.8700000047683716
1968,3,16,1.1100000143051147
1968,3,17,0.9190000295639038
1968,3,18,0.7670000195503235
1968,3,19,0.7490000128746033
1968,3,20,0.7289999723434448
1968,3,21,0.574999988079071
1968,3,22,0.4819999933242798
1968,3,23,0.5699999928474426
1968,3,24,0.6510000228881836
1968,3,25,0.7070000171661377
1968,3,26,0.8930000066757202
1968,3,27,0.8640000224113464
1968,3,28,0.6460000276565552
1968,3,29,0.4620000123977661
1968,3,30,0.2549999952316284
1968,3,31,0.1850000023841858
1968,4,1,-0.12700000405311584
1968,4,2,-0.6899999976158142
1968,4,3,-1.1169999837875366
1968,4,4,-1.1430000066757202
1968,4,5,-0.6439999938011169
1968,4,6,-0.19599999487400055
1968,4,7,-0.24699999392032623
1968,4,8,-0.3319999873638153
1968,4,9,-0.164000004529953
1968,4,10,-0.017999999225139618
1968,4,11,-0.24799999594688416
1968,4,12,-0.5609999895095825
1968,4,13,-0.3490000069141388
1968,4,14,-0.22300000488758087
1968,4,15,-0.4880000054836273
1968,4,16,-1.1549999713897705
1968,4,17,-1.406000018119812
1968,4,18,-1.3309999704360962
1968,4,19,-1.1410000324249268
1968,4,20,-0.9300000071525574
1968,4,21,-0.6140000224113464
1968,4,22,-0.31200000643730164
1968,4,23,0.21199999749660492
1968,4,24,0.40400001406669617
1968,4,25,0.17499999701976776
1968,4,26,-0.26100000739097595
1968,4,27,-0.4099999964237213
1968,4,28,-0.3529999852180481
1968,4,29,-0.5220000147819519
1968,4,30,-0.9079999923706055
1968,5,1,-1.2760000228881836
1968,5,2,-1.3140000104904175
1968,5,3,-1.225000023841858
1968,5,4,-1.0839999914169312
1968,5,5,-0.7829999923706055
1968,5,6,-0.48399999737739563
1968,5,7,-0.36000001430511475
1968,5,8,-0.3179999887943268
1968,5,9,-0.3370000123977661
1968,5,10,-0.5360000133514404
1968,5,11,-0.7409999966621399
1968,5,12,-0.7820000052452087
1968,5,13,-0.7170000076293945
1968,5,14,-0.8889999985694885
1968,5,15,-0.9089999794960022
1968,5,16,-0.9459999799728394
1968,5,17,-1.1039999723434448
1968,5,18,-1.1239999532699585
1968,5,19,-1.100000023841858
1968,5,20,-0.8859999775886536
1968,5,21,-0.5879999995231628
1968,5,22,-0.2160000056028366
1968,5,23,-0.017000000923871994
1968,5,24,-0.17000000178813934
1968,5,25,-0.4399999976158142
1968,5,26,-0.843999981880188
1968,5,27,-0.8289999961853027
1968,5,28,-0.4970000088214874
1968,5,29,-0.3720000088214874
1968,5,30,-0.4620000123977661
1968,5,31,-0.33799999952316284
1968,6,1,-0.3449999988079071
1968,6,2,-0.19900000095367432
1968,6,3,0.12700000405311584
1968,6,4,0.26100000739097595
1968,6,5,0.367000013589859
1968,6,6,0.48500001430511475
1968,6,7,0.35499998927116394
1968,6,8,0.16899999976158142
1968,6,9,0.18000000715255737
1968,6,10,0.30300000309944153
1968,6,11,0.26100000739097595
1968,6,12,0.4659999907016754
1968,6,13,0.7540000081062317
1968,6,14,0.8489999771118164
1968,6,15,0.800000011920929
1968,6,16,0.7049999833106995
1968,6,17,0.6579999923706055
1968,6,18,0.5059999823570251
1968,6,19,0.12600000202655792
1968,6,20,-0.39800000190734863
1968,6,21,-0.8650000095367432
1968,6,22,-0.9319999814033508
1968,6,23,-0.7710000276565552
1968,6,24,-0.5899999737739563
1968,6,25,-0.3100000023841858
1968,6,26,-0.07500000298023224
1968,6,27,-0.14300000667572021
1968,6,28,-0.36500000953674316
1968,6,29,-0.32899999618530273
1968,6,30,0.14399999380111694
1968,7,1,0.578000009059906
1968,7,2,0.7630000114440918
1968,7,3,0.6949999928474426
1968,7,4,0.41200000047683716
1968,7,5,-0.1850000023841858
1968,7,6,-0.6809999942779541
1968,7,7,-0.8769999742507935
1968,7,8,-1.1109999418258667
1968,7,9,-0.9769999980926514
1968,7,10,-0.7979999780654907
1968,7,11,-0.7409999966621399
1968,7,12,-0.9549999833106995
1968,7,13,-1.277999997138977
1968,7,14,-1.378999948501587
1968,7,15,-1.0809999704360962
1968,7,16,-0.8560000061988831
1968,7,17,-1.0770000219345093
1968,7,18,-0.9490000009536743
1968,7,19,-0.6320000290870667
1968,7,20,-0.6129999756813049
1968,7,21,-0.5809999704360962
1968,7,22,-0.39500001072883606
1968,7,23,-0.3869999945163727
1968,7,24,-0.4779999852180481
1968,7,25,-0.5490000247955322
1968,7,26,-0.4350000023841858
1968,7,27,-0.3009999990463257
1968,7,28,0.18000000715255737
1968,7,29,0.32100000977516174
1968,7,30,0.4970000088214874
1968,7,31,0.9539999961853027
1968,8,1,1.3860000371932983
1968,8,2,1.6089999675750732
1968,8,3,1.5570000410079956
1968,8,4,1.3259999752044678
1968,8,5,0.7409999966621399
1968,8,6,0.44699999690055847
1968,8,7,0.14000000059604645
1968,8,8,0.16899999976158142
1968,8,9,-0.03500000014901161
1968,8,10,-0.5870000123977661
1968,8,11,-0.9020000100135803
1968,8,12,-0.8220000267028809
1968,8,13,-0.9430000185966492
1968,8,14,-0.9580000042915344
1968,8,15,-1.0759999752044678
1968,8,16,-1.3220000267028809
1968,8,17,-1.2649999856948853
1968,8,18,-1.3350000381469727
1968,8,19,-1.2929999828338623
1968,8,20,-1.0399999618530273
1968,8,21,-0.6679999828338623
1968,8,22,-0.40799999237060547
1968,8,23,-0.30799999833106995
1968,8,24,-0.37400001287460327
1968,8,25,-0.5910000205039978
1968,8,26,-0.6579999923706055
1968,8,27,-0.7459999918937683
1968,8,28,-0.6919999718666077
1968,8,29,-0.25699999928474426
1968,8,30,-0.45100000500679016
1968,8,31,-0.8790000081062317
1968,9,1,-0.8389999866485596
1968,9,2,-0.671999990940094
1968,9,3,-0.33000001311302185
1968,9,4,-0.3269999921321869
1968,9,5,-0.7799999713897705
1968,9,6,-1.1779999732971191
1968,9,7,-1.215999960899353
1968,9,8,-1.1349999904632568
1968,9,9,-1.0290000438690186
1968,9,10,-0.8619999885559082
1968,9,11,-0.8050000071525574
1968,9,12,-1.1059999465942383
1968,9,13,-1.4739999771118164
1968,9,14,-1.7510000467300415
1968,9,15,-1.6410000324249268
1968,9,16,-1.4500000476837158
1968,9,17,-1.6510000228881836
1968,9,18,-1.7100000381469727
1968,9,19,-1.4759999513626099
1968,9,20,-1.031000018119812
1968,9,21,-0.7820000052452087
1968,9,22,-0.7319999933242798
1968,9,23,-0.8169999718666077
1968,9,24,-0.8809999823570251
1968,9,25,-0.777999997138977
1968,9,26,-0.6589999794960022
1968,9,27,-0.4650000035762787
1968,9,28,-0.33000001311302185
1968,9,29,0.07900000363588333
1968,9,30,-0.12600000202655792
1968,10,1,-0.11800000071525574
1968,10,2,-0.16099999845027924
1968,10,3,-0.6769999861717224
1968,10,4,-1.2410000562667847
1968,10,5,-1.5729999542236328
1968,10,6,-2.0899999141693115
1968,10,7,-2.3929998874664307
1968,10,8,-2.440999984741211
1968,10,9,-2.184000015258789
1968,10,10,-1.99399995803833
1968,10,11,-1.305999994277954
1968,10,12,-0.8489999771118164
1968,10,13,-0.7649999856948853
1968,10,14,-0.6869999766349792
1968,10,15,-0.26600000262260437
1968,10,16,-0.2759999930858612
1968,10,17,-0.7549999952316284
1968,10,18,-0.9350000023841858
1968,10,19,-0.7850000262260437
1968,10,20,-0.3019999861717224
1968,10,21,-0.24500000476837158
1968,10,22,-0.5989999771118164
1968,10,23,-1.1979999542236328
1968,10,24,-1.5540000200271606
1968,10,25,-1.371000051498413
1968,10,26,-1.0130000114440918
1968,10,27,-0.8930000066757202
1968,10,28,-0.6840000152587891
1968,10,29,-0.8140000104904175
1968,10,30,-0.9760000109672546
1968,10,31,-1.1790000200271606
1968,11,1,-1.2860000133514404
1968,11,2,-1.1779999732971191
1968,11,3,-1.13100004196167
1968,11,4,-1.1959999799728394
1968,11,5,-1.312999963760376
1968,11,6,-1.3830000162124634
1968,11,7,-1.2940000295639038
1968,11,8,-1.1929999589920044
1968,11,9,-1.0089999437332153
1968,11,10,-0.9679999947547913
1968,11,11,-0.9190000295639038
1968,11,12,-1.0160000324249268
1968,11,13,-1.0709999799728394
1968,11,14,-0.8339999914169312
1968,11,15,-0.5799999833106995
1968,11,16,-0.5740000009536743
1968,11,17,-0.46399998664855957
1968,11,18,-0.4000000059604645
1968,11,19,-0.4970000088214874
1968,11,20,-0.30300000309944153
1968,11,21,0.3580000102519989
1968,11,22,0.7689999938011169
1968,11,23,0.6230000257492065
1968,11,24,0.3529999852180481
1968,11,25,0.004999999888241291
1968,11,26,-0.061000000685453415
1968,11,27,0.09000000357627869
1968,11,28,0.03500000014901161
1968,11,29,-0.28200000524520874
1968,11,30,-0.4569999873638153
1968,12,1,-0.21199999749660492
1968,12,2,-0.1940000057220459
1968,12,3,-0.4169999957084656
1968,12,4,-0.7870000004768372
1968,12,5,-1.215000033378601
1968,12,6,-1.6970000267028809
1968,12,7,-1.4359999895095825
1968,12,8,-1.031999945640564
1968,12,9,-0.8080000281333923
1968,12,10,-0.7009999752044678
1968,12,11,-0.38100001215934753
1968,12,12,-0.07900000363588333
1968,12,13,0.017999999225139618
1968,12,14,-0.11800000071525574
1968,12,15,-0.23600000143051147
1968,12,16,-0.47699999809265137
1968,12,17,-0.7319999933242798
1968,12,18,-0.7960000038146973
1968,12,19,-0.48399999737739563
1968,12,20,-0.10300000011920929
1968,12,21,-0.19599999487400055
1968,12,22,-0.07999999821186066
1968,12,23,-0.07400000095367432
1968,12,24,-0.16899999976158142
1968,12,25,-0.34700000286102295
1968,12,26,-0.8690000176429749
1968,12,27,-1.1139999628067017
1968,12,28,-1.0950000286102295
1968,12,29,-1.194000005722046
1968,12,30,-0.8849999904632568
1968,12,31,-0.5260000228881836
1969,1,1,-0.421999990940094
1969,1,2,-0.4620000123977661
1969,1,3,-0.5960000157356262
1969,1,4,-0.9229999780654907
1969,1,5,-1.0959999561309814
1969,1,6,-0.9079999923706055
1969,1,7,-0.9610000252723694
1969,1,8,-1.3020000457763672
1969,1,9,-1.409999966621399
1969,1,10,-1.2929999828338623
1969,1,11,-1.0520000457763672
1969,1,12,-0.7480000257492065
1969,1,13,-0.5260000228881836
1969,1,14,-0.4320000112056732
1969,1,15,-0.3919999897480011
1969,1,16,-0.40799999237060547
1969,1,17,-0.2800000011920929
1969,1,18,-0.2879999876022339
1969,1,19,-0.1889999955892563
1969,1,20,-0.257999986410141
1969,1,21,-0.4659999907016754
1969,1,22,-0.38999998569488525
1969,1,23,-0.296999990940094
1969,1,24,-0.17100000381469727
1969,1,25,-0.017000000923871994
1969,1,26,-0.020999999716877937
1969,1,27,-0.20499999821186066
1969,1,28,-0.2549999952316284
1969,1,29,-0.08699999749660492
1969,1,30,-0.024000000208616257
1969,1,31,-0.027000000700354576
1969,2,1,-0.24300000071525574
1969,2,2,-0.28999999165534973
1969,2,3,-0.1599999964237213
1969,2,4,-0.2409999966621399
1969,2,5,-0.5989999771118164
1969,2,6,-0.6779999732971191
1969,2,7,-0.5239999890327454
1969,2,8,-0.18000000715255737
1969,2,9,0.04399999976158142
1969,2,10,0.1720000058412552
1969,2,11,-0.02199999988079071
1969,2,12,-0.5059999823570251
1969,2,13,-0.6119999885559082
1969,2,14,-0.5509999990463257
1969,2,15,-0.6520000100135803
1969,2,16,-0.9729999899864197
1969,2,17,-1.0750000476837158
1969,2,18,-1.0149999856948853
1969,2,19,-1.0859999656677246
1969,2,20,-1.128999948501587
1969,2,21,-0.9440000057220459
1969,2,22,-0.7900000214576721
1969,2,23,-0.6850000023841858
1969,2,24,-0.6809999942779541
1969,2,25,-0.7829999923706055
1969,2,26,-0.8080000281333923
1969,2,27,-0.828000009059906
1969,2,28,-0.6940000057220459
1969,3,1,-0.5950000286102295
1969,3,2,-0.460999995470047
1969,3,3,-0.6010000109672546
1969,3,4,-0.7039999961853027
1969,3,5,-0.7839999794960022
1969,3,6,-1.0440000295639038
1969,3,7,-1.2389999628067017
1969,3,8,-1.218999981880188
1969,3,9,-1.409000039100647
1969,3,10,-1.3730000257492065
1969,3,11,-1.3309999704360962
1969,3,12,-1.2669999599456787
1969,3,13,-1.0010000467300415
1969,3,14,-0.7319999933242798
1969,3,15,-0.47999998927116394
1969,3,16,-0.3490000069141388
1969,3,17,-0.16500000655651093
1969,3,18,-0.19099999964237213
1969,3,19,-0.3610000014305115
1969,3,20,-0.4950000047683716
1969,3,21,-0.4779999852180481
1969,3,22,-0.4099999964237213
1969,3,23,-0.46000000834465027
1969,3,24,-0.4699999988079071
1969,3,25,-0.335999995470047
1969,3,26,-0.22699999809265137
1969,3,27,-0.061000000685453415
1969,3,28,0.18400000035762787
1969,3,29,0.5009999871253967
1969,3,30,0.4779999852180481
1969,3,31,0.3889999985694885
1969,4,1,0.4830000102519989
1969,4,2,0.5339999794960022
1969,4,3,0.6740000247955322
1969,4,4,0.43799999356269836
1969,4,5,0.010999999940395355
1969,4,6,-0.057999998331069946
1969,4,7,0.3630000054836273
1969,4,8,0.871999979019165
1969,4,9,1.2419999837875366
1969,4,10,1.684000015258789
1969,4,11,1.8860000371932983
1969,4,12,1.8680000305175781
1969,4,13,1.937000036239624
1969,4,14,1.6299999952316284
1969,4,15,1.0800000429153442
1969,4,16,0.777999997138977
1969,4,17,0.6600000262260437
1969,4,18,0.7630000114440918
1969,4,19,0.5550000071525574
1969,4,20,0.23899999260902405
1969,4,21,0.15000000596046448
1969,4,22,-0.004999999888241291
1969,4,23,0.03200000151991844
1969,4,24,0.10899999737739563
1969,4,25,0.18000000715255737
1969,4,26,-0.10999999940395355
1969,4,27,-0.06599999964237213
1969,4,28,-0.06499999761581421
1969,4,29,-0.38199999928474426
1969,4,30,-0.6830000281333923
1969,5,1,-0.8759999871253967
1969,5,2,-0.8489999771118164
1969,5,3,-0.8429999947547913
1969,5,4,-0.699999988079071
1969,5,5,-0.6809999942779541
1969,5,6,-0.6520000100135803
1969,5,7,-0.6600000262260437
1969,5,8,-0.6290000081062317
1969,5,9,-0.5189999938011169
1969,5,10,-0.38499999046325684
1969,5,11,-0.2199999988079071
1969,5,12,0.21699999272823334
1969,5,13,0.35899999737739563
1969,5,14,0.4860000014305115
1969,5,15,0.3970000147819519
1969,5,16,0.47999998927116394
1969,5,17,0.5180000066757202
1969,5,18,0.6230000257492065
1969,5,19,0.9700000286102295
1969,5,20,0.9570000171661377
1969,5,21,0.8989999890327454
1969,5,22,1.2089999914169312
1969,5,23,1.371000051498413
1969,5,24,1.3009999990463257
1969,5,25,1.2410000562667847
1969,5,26,0.9340000152587891
1969,5,27,0.7540000081062317
1969,5,28,0.578000009059906
1969,5,29,0.49900001287460327
1969,5,30,0.3240000009536743
1969,5,31,0.1120000034570694
1969,6,1,-0.07100000232458115
1969,6,2,0.020999999716877937
1969,6,3,0.01600000075995922
1969,6,4,0.2549999952316284
1969,6,5,0.3149999976158142
1969,6,6,0.28299999237060547
1969,6,7,0.35100001096725464
1969,6,8,0.3529999852180481
1969,6,9,0.2770000100135803
1969,6,10,-0.03200000151991844
1969,6,11,-0.3190000057220459
1969,6,12,-0.2199999988079071
1969,6,13,-0.06199999898672104
1969,6,14,0.26600000262260437
1969,6,15,0.5320000052452087
1969,6,16,0.6669999957084656
1969,6,17,0.5659999847412109
1969,6,18,0.38600000739097595
1969,6,19,0.01899999938905239
1969,6,20,-0.2529999911785126
1969,6,21,-0.2619999945163727
1969,6,22,0.0560000017285347
1969,6,23,0.41100001335144043
1969,6,24,0.3959999978542328
1969,6,25,0.25
1969,6,26,0.3160000145435333
1969,6,27,0.4950000047683716
1969,6,28,0.6520000100135803
1969,6,29,0.8259999752044678
1969,6,30,1.062000036239624
1969,7,1,1.1790000200271606
1969,7,2,1.0989999771118164
1969,7,3,0.8489999771118164
1969,7,4,0.4490000009536743
1969,7,5,0.3269999921321869
1969,7,6,0.17900000512599945
1969,7,7,0.09099999815225601
1969,7,8,0.15600000321865082
1969,7,9,0.37700000405311584
1969,7,10,0.6119999885559082
1969,7,11,0.4230000078678131
1969,7,12,0.24500000476837158
1969,7,13,-0.006000000052154064
1969,7,14,0.013000000268220901
1969,7,15,0.19300000369548798
1969,7,16,0.6389999985694885
1969,7,17,0.9100000262260437
1969,7,18,0.9819999933242798
1969,7,19,0.8479999899864197
1969,7,20,0.6399999856948853
1969,7,21,0.6660000085830688
1969,7,22,0.7039999961853027
1969,7,23,0.6759999990463257
1969,7,24,0.4740000069141388
1969,7,25,-0.06300000101327896
1969,7,26,-0.34200000762939453
1969,7,27,-0.42399999499320984
1969,7,28,-0.2590000033378601
1969,7,29,-0.2280000001192093
1969,7,30,-0.2029999941587448
1969,7,31,-0.15299999713897705
1969,8,1,-0.2720000147819519
1969,8,2,-0.6710000038146973
1969,8,3,-1.0260000228881836
1969,8,4,-0.8899999856948853
1969,8,5,-0.8740000128746033
1969,8,6,-0.7279999852180481
1969,8,7,-0.6850000023841858
1969,8,8,-0.7799999713897705
1969,8,9,-0.7829999923706055
1969,8,10,-0.6600000262260437
1969,8,11,-0.5149999856948853
1969,8,12,-0.3610000014305115
